PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,record_id,source_name,layer,layer_name,pubchem_cid,inchikey,existing_formula,canonical_smiles,Canonical_RDKit_SMILES,RDKit_MolecularFormula
-0.15911247205661397,0.31550280503466743,-0.5415512908553411,-0.3090218158681538,0.49103131669055616,-0.0964639184342103,0.29625624415027485,0.9707620254229417,0.038002683041628196,0.13257445415492397,0.09995810920254869,-0.09120598557429638,-0.18590304354922288,0.08236419699763592,-0.11737681036787938,-0.028584263520347375,0.021266878966075847,1.0749398892783174e-16,3.200141727319224e-17,2.696981742823295e-17,PUBCHEM_79094,alanylglycine,3,Pre-nucleic/functional systems,79094,CXISPYVYMQWFLE-UHFFFAOYSA-N,,CC(C(=O)NCC(=O)O)N,CC(N)C(=O)NCC(=O)O,C5H10N2O3
-1.15835272061837,-0.4331222314745006,-0.14058387665148186,-0.40587974360735046,0.3301703368505436,-0.32110841417602043,0.04318272777383454,0.8481856631806131,0.15537659127970052,-0.23541275517327914,-0.0036371933449771744,-0.09497797282245413,-0.03839365534645469,-0.01925023213280767,-0.02967742106279376,-0.09948740714487664,-0.00495013969926809,-3.4743236484491506e-17,-1.8814446184674908e-17,4.6131732537037925e-17,PUBCHEM_7911,malonamide,1,Simple organic chemistry,7911,WRIRWRKPLXCTFD-UHFFFAOYSA-N,,C(C(=O)N)C(=O)N,NC(=O)CC(N)=O,C3H6N2O2
-1.7781150212036279,-0.4592721663227106,1.8306472596704524,-0.8234059961054226,-0.5501692310190984,-0.5132866465253354,-0.40870844651358135,-0.2541142983508019,-0.05799035713166029,-0.17435580708398837,-0.23185614263207954,-0.053467875673657794,0.20676274534821665,-0.005249629765967577,-0.029273438364597015,0.02748127865018974,0.00534289948950213,1.9200439989069724e-16,-8.836774960527817e-18,5.134042977077412e-18,PUBCHEM_795,imidazole,3,Pre-nucleic/functional systems,795,RAXXELZNTBOGNW-UHFFFAOYSA-N,,C1=CN=CN1,c1c[nH]cn1,C3H4N2
0.6291837697163246,-1.1368666246940893,2.425502749872168,-1.1622548307674057,-0.20267607438595914,-0.6050841676537674,0.7723701270919273,1.7221497537402446,-0.10532301058675231,-0.6565526724829721,0.5950779262063164,0.39679031288694533,-0.2502609076837252,-0.1689727644339732,0.1008529960829334,0.10597157070076324,-0.017711744985696373,-4.620048945069247e-19,-3.456853717576834e-17,1.7249922634356457e-18,PUBCHEM_7955,melamine,3,Pre-nucleic/functional systems,7955,JDSHMPZPIAZGSV-UHFFFAOYSA-N,,C1(=NC(=NC(=N1)N)N)N,Nc1nc(N)nc(N)n1,C3H6N6
0.11944099950704475,-1.367598183396198,1.380595615626056,-0.8290844185880466,-0.1147832959210188,-0.524656774340909,-0.01819666841248915,0.7099001040182159,-0.1348609594445591,0.3466123682547747,-0.11055722263376976,-0.17667341333879027,0.09225422088538957,0.06436109413958166,-0.16528986556975347,0.01836929431808904,0.0833755148280663,2.9017688796027947e-16,1.0940624678479225e-17,-3.413383926863704e-17,PUBCHEM_7956,cyanuric acid,3,Pre-nucleic/functional systems,7956,ZFSLODLOARCGLH-UHFFFAOYSA-N,,C1(=O)NC(=O)NC(=O)N1,O=c1[nH]c(=O)[nH]c(=O)[nH]1,C3H3N3O3
-2.9904041463210094,0.5342583432199873,-0.6800278658777634,-0.4728124153278315,0.2595584265185393,0.6143428940539126,0.724559356462306,-0.8748596323492905,-0.6831703856650976,-0.34089391328042595,0.029506005617169498,0.015337532120040171,-0.013090729798023188,0.037793670545429335,-0.07451454681534696,0.004066707332196282,0.0436853092811208,-8.118367398309232e-17,2.0635829900109345e-17,-3.9321121487022516e-18,PUBCHEM_8254,dimethyl ether,1,Simple organic chemistry,8254,LCGLNKUTAGEVQW-UHFFFAOYSA-N,,COC,COC,C2H6O
-1.388662843506275,-0.2749288329955907,-0.7221429626426475,-0.11439522630404485,0.17133531297886576,-0.4816610578342724,-0.3215849136653246,-0.03339051616501951,0.16504848317274365,0.46210399436758537,0.18375659232833896,-0.02812851992947464,0.27255158165476234,-0.018834127568558106,-0.08167192259350406,-0.07495453403024681,0.01927109025382246,-7.353683133611192e-17,4.0356067564457047e-19,1.5538946408954758e-17,PUBCHEM_867,malonic acid,1,Simple organic chemistry,867,OFOBLEOULBTSOW-UHFFFAOYSA-N,,C(C(=O)O)C(=O)O,O=C(O)CC(=O)O,C3H4O4
-3.235942927875013,0.4286489086118226,-0.1872461339814827,1.6827882999264838,-0.8519638272898227,1.2210850374777562,1.5961975933221177,-0.2778542789301871,-0.48155935020696994,0.11782284348530662,-0.2355198162798449,-0.19050194756645586,0.12689375680251272,-0.1759162576750704,-0.0352597052983464,0.06845747691133913,-0.004764856770925793,-1.20333892707065e-16,-3.505458892081411e-17,-1.900804833228247e-17,PUBCHEM_878,methyl mercaptan,2,Prebiotic building blocks,878,LSDPWZHWYPCBBB-UHFFFAOYSA-N,,CS,CS,CH4S
-2.1598758396323063,0.6408076138753348,-0.6339514042485749,-0.22750672650886186,0.1250516581456295,0.26947330056891505,-0.044551309977651894,-0.6618119167636051,-0.5424826351792906,-0.196281600502593,0.29178816257912055,0.16102585493099833,-0.223567566509465,-0.04234272715166263,-0.10089577749926641,-0.026540950498339384,0.045097966190518465,-8.023887090724322e-17,9.257512926954608e-17,2.2836867547079486e-17,PUBCHEM_8857,ethyl acetate,1,Simple organic chemistry,8857,XEKOWRVHYACXOJ-UHFFFAOYSA-N,,CCOC(=O)C,CCOC(C)=O,C4H8O2
-3.0076694161944584,0.22541587480335387,-0.7516328578248898,-0.5760239347220532,0.3776496595772156,0.5535825313070935,1.1010251152699275,-0.6874729094634058,-0.45100161269205835,-0.07368645083579412,-0.16308710232621967,-0.017241266705792173,0.20174725357136924,0.039699681210506745,0.02632025936049227,0.008111979057213517,-0.0027490714123491007,-5.92035996203108e-17,8.075719428880445e-17,-1.5581214161900134e-17,PUBCHEM_887,methanol,1,Simple organic chemistry,887,OKKJLVBELUTLKV-UHFFFAOYSA-N,,CO,CO,CH4O
-1.523332700111652,1.7560053484589953,-0.8217681446541176,-0.04913990089899517,0.16174795981805354,0.0851407778073276,-0.25797593419694903,-0.34221816323008414,-0.24156131059842684,-0.05704760194407906,0.07698996925365455,-0.12791747698883082,0.12394561046618956,0.03311329253069149,-0.023767663158359337,-0.014879822046300294,0.002540083968342164,-1.0480224026297059e-16,-8.354264715249318e-18,3.779217530418972e-18,PUBCHEM_8892,hexanoic acid,2,Prebiotic building blocks,8892,FUZZWVXGSFPDMH-UHFFFAOYSA-N,,CCCCCC(=O)O,CCCCCC(=O)O,C6H12O2
-2.5471942142195574,-1.274258060653315,0.6038310538384469,-0.648029751081724,0.01835726293652954,-0.7193274401599915,0.3066601193021852,0.61562128498233,0.7235091091280316,-0.2914588400246538,0.033735313613650425,0.21928216341174972,0.07095397031477799,-0.1254832752397546,0.11327730207168031,0.09766956496195621,-0.00823309692849133,-7.93261948258873e-17,1.4872938298116932e-16,-3.838405769723979e-17,PUBCHEM_9321,hydrazine,1,Simple organic chemistry,9321,OAKJQQAXSVQMHS-UHFFFAOYSA-N,,NN,NN,H4N2
-0.6574228933447541,-0.04162945892766592,1.6034822827557063,-0.6202168864032703,-0.481209128037098,-0.44966416061285647,-0.9611065609869128,-0.017503961985190216,-0.23200262846432154,-0.01010338796040218,-0.07193459521932258,-0.060802068350706506,-0.20203606884731157,-0.0921791192460215,0.003761590281305458,-0.04240545857396996,-0.021032363773787272,3.0576536888036087e-16,-4.085365531620087e-17,5.4701389229750483e-17,PUBCHEM_936,nicotinamide,2,Prebiotic building blocks,936,DFPAKSUCGFBDDF-UHFFFAOYSA-N,,C1=CC(=CN=C1)C(=O)N,NC(=O)c1cccnc1,C6H6N2O
0.48472916878172745,-0.7667729779075901,1.0550427033008287,-0.5649965584861242,-0.20738824915962245,-0.6212921479000187,-0.5665178577192971,0.38797336412764677,-0.12160255881183148,0.723683312248365,0.021682992489412765,-0.23311716373111482,0.08995062810303027,0.030464549399827682,-0.12747760814783723,-0.016367395534392808,0.04696150538946428,3.3296050331645385e-17,1.9869022419147514e-17,-1.0461970857919076e-17,PUBCHEM_967,orotic acid,2,Prebiotic building blocks,967,PXQPEWDEAKTCGB-UHFFFAOYSA-N,,C1=C(NC(=O)NC1=O)C(=O)O,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,C5H4N2O4
4.674554979087179,0.3587689348132221,-0.22637310183084355,-0.004855706040303358,-0.18170402335753866,0.5237669972489666,-0.3467420265528135,-0.7516401609507246,0.24674875850360256,0.08455676815035508,-0.01969406336504199,-0.3005488304673078,-0.18001489552985392,0.1153554412156191,-0.12226211729765064,-0.034039461502862814,0.04674075746620444,-1.3991018645953406e-16,-5.791125443684107e-17,2.0938289449388327e-17,PUBCHEM_9700,thymidine monophosphate,5,DNA/deoxyribonucleotide systems,9700,GYOZYWVXFNDGLU-XLPZGREQSA-N,,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,C10H15N2O8P
-1.7280917253621357,-1.1916599331109812,-0.3166411613923142,-0.18919772680696292,0.004306351837071839,-0.7746398908762261,-0.5373875182400214,-0.08914579682892618,0.439867382239852,0.6040925920467827,0.35211307371624057,-0.07276614965874854,0.05360101439630722,-0.037162340254069524,-0.10780691739424787,-0.035016387742651964,0.03151079361473465,-5.562491090869177e-17,2.658899769785546e-17,1.8978401816106856e-17,PUBCHEM_971,oxalic acid,1,Simple organic chemistry,971,MUBZPKHOEPUJKR-UHFFFAOYSA-N,,C(=O)(C(=O)O)O,O=C(O)C(=O)O,C2H2O4
0.7066918777853742,0.8766603553824124,-0.5208293391980265,-0.2806340116608716,0.6019216336784136,-0.23448821620788973,0.4422169967741956,1.6344863691857612,0.19748129896991307,0.01520417239336052,0.10219502557672483,-0.2761770857256856,0.021487406657889976,0.14565979248314906,-0.08550026514083438,-0.028838249914969468,-0.0013027369715282846,-1.33640639562263e-16,1.3026209962871401e-17,1.6721932977088735e-17,PUBCHEM_9750,citrulline,2,Prebiotic building blocks,9750,RHGKLRLOHDJJDR-BYPYZUCNSA-N,,C(C[C@@H](C(=O)O)N)CNC(=O)N,NC(=O)NCCC[C@H](N)C(=O)O,C6H13N3O3
-0.159112472056614,0.31550280503466754,-0.5415512908553413,-0.3090218158681539,0.49103131669055655,-0.09646391843421034,0.29625624415027474,0.9707620254229417,0.03800268304162824,0.13257445415492403,0.09995810920254868,-0.09120598557429634,-0.18590304354922293,0.08236419699763593,-0.11737681036787938,-0.028584263520347354,0.02126687896607579,8.973201142289833e-17,-2.3655631764751804e-17,2.4154794601116093e-17,PUBCHEM_98153,glycylalanine,3,Pre-nucleic/functional systems,98153,VPZXBVLAVMBEQI-UHFFFAOYSA-N,,CC(C(=O)O)NC(=O)CN,CC(NC(=O)CN)C(=O)O,C5H10N2O3
1.0159915304520462,5.788170064296973,-1.216842869354625,0.8725329727233668,-0.03952538722644517,-0.3181189539524728,-2.2967366814863994,0.38047362554787223,0.01290584936298407,-0.29743383387979677,-0.09086624966637044,0.029901366843800493,0.17647458774289324,-0.02627338426013915,0.04332507916789841,0.02107368273124391,0.0008932400224512326,-1.5094701482839612e-16,-1.4705598278139143e-17,1.3788052326930633e-17,PUBCHEM_985,palmitic acid,2,Prebiotic building blocks,985,IPCSVZSSVZVIGE-UHFFFAOYSA-N,,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,C16H32O2
-2.5444611136316175,-1.0264744321667987,0.6561076707178372,-0.5636551675631929,-0.07950177988602748,-0.6678290287476442,-0.04883074623051939,0.4458217137829351,0.4852503358604894,-0.5539761367217063,0.24380916073671383,0.2369275580611561,-0.0905917700327716,-0.15790445871376282,0.05772626193357954,-0.027285068918786372,-0.04444411309619133,-7.72498358457649e-17,-5.406468631731059e-17,4.4351568289957105e-17,PUBCHEM_9864,cyanamide,2,Prebiotic building blocks,9864,XZMCDFZZKTWFGF-UHFFFAOYSA-N,,C(#N)N,N#CN,CH2N2
-1.6036431504064683,0.19836569592573858,1.385170495301903,-0.5221095018900327,-0.6856966338068304,-0.46662602551034915,-1.1542782191554124,-1.0070650662644178,-0.02021775068669056,0.640365499662432,-0.14298028135980634,-0.1400821389985845,-0.1412687199690069,-0.09376906657245034,0.08827915826843515,0.0943132619405472,-0.027845018502813623,1.1842647367892255e-16,-6.668829183741115e-18,1.9946552311347795e-17,PUBCHEM_996,phenol,1,Simple organic chemistry,996,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,,C1=CC=C(C=C1)O,Oc1ccccc1,C6H6O
